cpu_profile,cpu_profile_scaling_threshold,memory_profile,memory_profile_scaling_threshold,replicas_profile,cpu_search,cpu_search_scaling_threshold,memory_search,memory_search_scaling_threshold,replicas_search,cpu_frontend,cpu_frontend_scaling_threshold,memory_frontend,memory_frontend_scaling_threshold,replicas_frontend,cpu_user,cpu_user_scaling_threshold,memory_user,memory_user_scaling_threshold,replicas_user,cpu_reservation,cpu_reservation_scaling_threshold,memory_reservation,memory_reservation_scaling_threshold,replicas_reservation,cpu_memcached-reserve,cpu_memcached-reserve_scaling_threshold,memory_memcached-reserve,memory_memcached-reserve_scaling_threshold,replicas_memcached-reserve,cpu_rate,cpu_rate_scaling_threshold,memory_rate,memory_rate_scaling_threshold,replicas_rate,cpu_memcached-profile,cpu_memcached-profile_scaling_threshold,memory_memcached-profile,memory_memcached-profile_scaling_threshold,replicas_memcached-profile,cpu_consul,cpu_consul_scaling_threshold,memory_consul,memory_consul_scaling_threshold,replicas_consul,cpu_jaeger,cpu_jaeger_scaling_threshold,memory_jaeger,memory_jaeger_scaling_threshold,replicas_jaeger,cpu_geo,cpu_geo_scaling_threshold,memory_geo,memory_geo_scaling_threshold,replicas_geo,cpu_memcached-rate,cpu_memcached-rate_scaling_threshold,memory_memcached-rate,memory_memcached-rate_scaling_threshold,replicas_memcached-rate,cpu_recommendation,cpu_recommendation_scaling_threshold,memory_recommendation,memory_recommendation_scaling_threshold,replicas_recommendation,time,total_rps," ('/recommendations','GET')_rps","('/recommendations','GET')_p95","('/recommendations','GET')_p99","('/recommendations','GET')_avg"," ('/user','POST')_rps","('/user','POST')_p95","('/user','POST')_p99","('/user','POST')_avg"," ('/hotels','GET')_rps","('/hotels','GET')_p95","('/hotels','GET')_p99","('/hotels','GET')_avg"," ('/reservation','POST')_rps","('/reservation','POST')_p95","('/reservation','POST')_p99","('/reservation','POST')_avg"
16.0,50.0,10.0,50.0,6.0,13.0,50.0,28.0,50.0,9.0,29.0,50.0,26.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,12.0,50.0,7.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,13.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,15.0,50.0,25.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,15.0,50.0,8.0,50.0,2.0,67m,666.1,255.0,11546.3,11880.7,6118.8,3.4,11548.4,11881.8,6120.2,404.5,11546.4,11880.9,6127.8,3.3,11543.4,11880.8,6134.4
33.0,50.0,10.0,50.0,6.0,35.0,50.0,29.0,50.0,9.0,50.0,50.0,29.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,29.0,50.0,8.0,50.0,6.0,25.0,50.0,3.0,50.0,1.0,40.0,50.0,17.0,50.0,5.0,14.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,36.0,50.0,26.0,50.0,5.0,8.0,50.0,3.0,50.0,1.0,38.0,50.0,8.0,50.0,2.0,68m,422.4,167.3,11546.1,11880.7,6113.5,1.9,11548.1,11881.6,6115.6,251.8,11546.3,11880.9,6122.6,1.5,11543.4,11880.8,6130.8
13.0,50.0,10.0,50.0,6.0,13.0,50.0,28.0,50.0,9.0,28.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,11.0,50.0,7.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,12.0,50.0,16.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,11.0,50.0,25.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,32.0,50.0,8.0,50.0,2.0,68m,516.3,202.3,11545.9,11880.6,6106.9,3.5,11547.8,11881.5,6106.7,308.1,11546.0,11880.8,6116.0,2.4,11543.2,11880.8,6124.5
15.0,50.0,10.0,50.0,6.0,16.0,50.0,28.0,50.0,9.0,41.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,14.0,50.0,7.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,15.0,50.0,17.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,4.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,13.0,50.0,25.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,13.0,50.0,8.0,50.0,2.0,68m,484.3,190.3,11545.8,11880.5,6100.8,2.5,11547.7,11881.4,6100.3,289.9,11545.9,11880.8,6110.0,1.7,11543.0,11880.8,6120.3
15.0,50.0,10.0,50.0,6.0,16.0,50.0,28.0,50.0,9.0,33.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,13.0,50.0,7.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,12.0,50.0,16.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,14.0,50.0,25.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,10.0,50.0,8.0,50.0,2.0,68m,415.7,162.0,11545.6,11880.5,6095.8,1.5,11547.6,11881.4,6097.0,250.1,11545.7,11880.7,6105.0,2.0,11542.9,11880.7,6115.3
42.0,50.0,10.0,50.0,6.0,44.0,50.0,29.0,50.0,9.0,42.0,50.0,27.0,50.0,4.0,3.0,50.0,6.0,50.0,1.0,45.0,50.0,8.0,50.0,6.0,26.0,50.0,3.0,50.0,1.0,43.0,50.0,17.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,43.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,23.0,50.0,8.0,50.0,2.0,69m,940.9,372.9,11545.2,11880.4,6085.6,4.7,11546.6,11881.4,6087.3,558.8,11545.3,11880.6,6095.1,4.5,11542.3,11880.6,6104.9
28.0,50.0,10.0,50.0,6.0,29.0,50.0,29.0,50.0,9.0,41.0,50.0,27.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,23.0,50.0,7.0,50.0,6.0,15.0,50.0,3.0,50.0,1.0,29.0,50.0,17.0,50.0,5.0,12.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,26.0,50.0,25.0,50.0,5.0,8.0,50.0,3.0,50.0,1.0,17.0,50.0,8.0,50.0,2.0,69m,1974.6,767.2,11544.5,11880.1,6078.9,9.9,11546.0,11881.3,6080.1,1187.9,11544.6,11880.4,6088.2,9.5,11541.8,11880.3,6098.1
21.0,50.0,10.0,50.0,6.0,21.0,50.0,28.0,50.0,9.0,32.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,17.0,50.0,8.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,20.0,50.0,17.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,18.0,50.0,25.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,13.0,50.0,8.0,50.0,2.0,69m,1200.9,467.1,11544.1,11880.0,6066.8,6.5,11545.4,11881.3,6067.2,721.6,11544.2,11880.3,6076.2,5.7,11541.6,11879.7,6086.9
16.0,50.0,10.0,50.0,6.0,17.0,50.0,28.0,50.0,9.0,30.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,16.0,50.0,7.0,50.0,6.0,9.0,50.0,3.0,50.0,1.0,16.0,50.0,17.0,50.0,5.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,15.0,50.0,25.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,13.0,50.0,8.0,50.0,2.0,69m,714.3,278.7,11543.9,11879.9,6057.6,3.9,11545.2,11881.3,6057.2,428.4,11544.0,11880.2,6067.0,3.3,11541.4,11879.7,6078.5
16.0,50.0,10.0,50.0,6.0,17.0,50.0,29.0,50.0,9.0,45.0,50.0,27.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,15.0,50.0,8.0,50.0,6.0,8.0,50.0,3.0,50.0,1.0,15.0,50.0,17.0,50.0,5.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,15.0,50.0,25.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,12.0,50.0,8.0,50.0,2.0,70m,575.0,225.2,11543.7,11879.8,6050.6,3.2,11545.0,11881.2,6049.3,343.9,11543.8,11880.1,6060.0,2.7,11541.2,11879.6,6071.6
13.0,50.0,10.0,50.0,6.0,15.0,50.0,28.0,50.0,9.0,35.0,50.0,28.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,13.0,50.0,7.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,14.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,14.0,50.0,25.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,10.0,50.0,8.0,50.0,2.0,70m,536.5,207.4,11543.5,11879.7,6044.0,2.6,11544.5,11881.1,6043.2,323.7,11543.6,11880.1,6053.3,2.8,11540.7,11879.6,6065.0
19.0,50.0,10.0,50.0,6.0,14.0,50.0,28.0,50.0,9.0,33.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,13.0,50.0,8.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,11.0,50.0,17.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,12.0,50.0,25.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,10.0,50.0,8.0,50.0,2.0,70m,495.5,190.1,11543.3,11879.6,6038.0,2.2,11544.1,11881.0,6037.9,301.2,11543.4,11880.0,6047.2,2.0,11540.5,11879.5,6059.8
37.0,50.0,10.0,50.0,6.0,17.0,50.0,29.0,50.0,9.0,36.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,14.0,50.0,8.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,17.0,50.0,17.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,17.0,50.0,25.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,27.0,50.0,8.0,50.0,2.0,70m,447.8,172.4,11543.2,11879.5,6032.7,1.8,11544.0,11880.9,6033.6,271.0,11543.3,11879.9,6041.7,2.6,11540.4,11879.5,6053.7
14.0,50.0,10.0,50.0,6.0,17.0,50.0,28.0,50.0,9.0,34.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,16.0,50.0,7.0,50.0,6.0,8.0,50.0,3.0,50.0,1.0,18.0,50.0,16.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,18.0,50.0,25.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,15.0,50.0,8.0,50.0,2.0,71m,499.8,196.3,11543.0,11879.4,6026.6,2.3,11543.7,11880.8,6028.4,298.5,11543.1,11879.9,6035.7,2.7,11540.3,11879.4,6046.7
21.0,50.0,10.0,50.0,6.0,24.0,50.0,29.0,50.0,9.0,32.0,50.0,28.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,21.0,50.0,8.0,50.0,6.0,11.0,50.0,3.0,50.0,1.0,26.0,50.0,17.0,50.0,5.0,8.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,22.0,50.0,25.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,14.0,50.0,8.0,50.0,2.0,71m,1342.5,528.7,11542.5,11879.2,6018.6,6.0,11543.2,11880.5,6021.0,801.3,11542.6,11879.7,6027.8,6.4,11539.9,11879.3,6039.0
20.0,50.0,10.0,50.0,6.0,41.0,50.0,29.0,50.0,9.0,49.0,50.0,28.0,50.0,4.0,3.0,50.0,5.0,50.0,1.0,40.0,50.0,7.0,50.0,6.0,24.0,50.0,3.0,50.0,1.0,42.0,50.0,17.0,50.0,5.0,16.0,50.0,3.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,40.0,50.0,25.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,18.0,50.0,8.0,50.0,2.0,71m,2016.0,787.5,11541.9,11878.9,6012.7,9.4,11542.1,11880.3,6016.9,1209.1,11542.0,11879.3,6022.0,10.0,11539.2,11878.9,6032.8
43.0,50.0,10.0,50.0,6.0,41.0,50.0,29.0,50.0,9.0,34.0,50.0,31.0,50.0,4.0,2.0,50.0,6.0,50.0,1.0,35.0,50.0,8.0,50.0,6.0,20.0,50.0,3.0,50.0,1.0,38.0,50.0,17.0,50.0,5.0,16.0,50.0,4.0,50.0,1.0,3.0,50.0,33.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,42.0,50.0,25.0,50.0,5.0,14.0,50.0,3.0,50.0,1.0,35.0,50.0,8.0,50.0,2.0,71m,886.1,348.8,11541.6,11878.7,6002.3,4.0,11542.0,11880.3,6008.0,528.7,11541.8,11879.2,6011.7,4.6,11538.7,11878.9,6022.0
14.0,50.0,10.0,50.0,6.0,17.0,50.0,28.0,50.0,9.0,32.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,14.0,50.0,7.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,15.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,4.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,15.0,50.0,25.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,12.0,50.0,8.0,50.0,2.0,72m,630.4,244.0,11541.4,11878.6,5994.6,3.5,11541.9,11880.1,5998.8,380.1,11541.6,11879.1,6003.9,2.7,11538.5,11878.9,6015.0
14.0,50.0,10.0,50.0,6.0,14.0,50.0,27.0,50.0,8.0,25.0,50.0,28.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,12.0,50.0,7.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,12.0,50.0,16.0,50.0,5.0,4.0,50.0,4.0,50.0,1.0,4.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,13.0,50.0,25.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,12.0,50.0,8.0,50.0,2.0,72m,531.3,208.5,11541.3,11878.5,5988.3,2.2,11541.3,11879.8,5994.3,318.5,11541.4,11879.0,5997.7,2.1,11538.4,11878.9,6010.2
14.0,50.0,10.0,50.0,6.0,15.0,50.0,27.0,50.0,8.0,35.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,13.0,50.0,8.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,12.0,50.0,16.0,50.0,5.0,5.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,12.0,50.0,23.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,11.0,50.0,7.0,50.0,2.0,72m,484.3,190.9,11541.1,11878.4,5982.7,2.5,11540.8,11879.6,5988.4,289.0,11541.3,11878.9,5992.0,1.9,11538.2,11878.9,6005.4
36.0,50.0,10.0,50.0,6.0,16.0,50.0,27.0,50.0,8.0,46.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,42.0,50.0,8.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,12.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,14.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,21.0,50.0,8.0,50.0,2.0,72m,427.2,166.9,11541.0,11878.3,5977.8,1.5,11540.7,11879.6,5985.1,256.1,11541.1,11878.9,5987.1,2.8,11537.9,11878.8,5999.1
43.0,50.0,10.0,50.0,6.0,38.0,50.0,28.0,50.0,8.0,41.0,50.0,28.0,50.0,4.0,4.0,50.0,6.0,50.0,1.0,42.0,50.0,8.0,50.0,6.0,27.0,50.0,3.0,50.0,1.0,45.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,5.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,33.0,50.0,22.0,50.0,5.0,11.0,50.0,3.0,50.0,1.0,40.0,50.0,8.0,50.0,2.0,73m,445.7,175.9,11540.8,11878.2,5972.5,2.5,11540.6,11879.5,5979.3,265.7,11541.0,11878.8,5982.0,1.6,11537.7,11878.6,5995.4
32.0,50.0,10.0,50.0,6.0,51.0,50.0,27.0,50.0,8.0,42.0,50.0,27.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,29.0,50.0,8.0,50.0,6.0,24.0,50.0,3.0,50.0,1.0,42.0,50.0,16.0,50.0,5.0,20.0,50.0,4.0,50.0,1.0,5.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,44.0,50.0,23.0,50.0,5.0,14.0,50.0,3.0,50.0,1.0,26.0,50.0,8.0,50.0,2.0,73m,960.2,378.9,11540.5,11877.9,5962.8,5.0,11540.1,11879.3,5969.6,571.1,11540.7,11878.6,5972.4,5.1,11537.3,11878.1,5984.7
21.0,50.0,10.0,50.0,6.0,30.0,50.0,28.0,50.0,8.0,39.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,19.0,50.0,7.0,50.0,6.0,14.0,50.0,3.0,50.0,1.0,24.0,50.0,16.0,50.0,5.0,10.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,34.0,50.0,23.0,50.0,5.0,7.0,50.0,3.0,50.0,1.0,18.0,50.0,8.0,50.0,2.0,73m,1973.4,766.7,11540.0,11877.5,5957.7,9.9,11539.4,11879.0,5964.4,1187.5,11540.2,11878.2,5967.4,9.3,11536.9,11877.8,5980.0
16.0,50.0,10.0,50.0,6.0,22.0,50.0,27.0,50.0,8.0,32.0,50.0,27.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,15.0,50.0,8.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,18.0,50.0,16.0,50.0,5.0,8.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,21.0,50.0,22.0,50.0,5.0,10.0,50.0,3.0,50.0,1.0,15.0,50.0,8.0,50.0,2.0,73m,1278.5,501.7,11539.6,11877.4,5946.2,7.5,11539.0,11878.9,5950.0,761.9,11539.8,11878.0,5955.9,7.4,11536.6,11877.6,5965.7
13.0,50.0,10.0,50.0,6.0,15.0,50.0,27.0,50.0,8.0,34.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,11.0,50.0,7.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,13.0,50.0,16.0,50.0,5.0,4.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,12.0,50.0,22.0,50.0,5.0,3.0,50.0,3.0,50.0,1.0,10.0,50.0,8.0,50.0,2.0,74m,728.0,282.8,11539.4,11877.3,5937.5,3.1,11538.9,11878.8,5943.0,438.8,11539.6,11877.8,5947.1,3.3,11536.4,11877.6,5957.5
14.0,50.0,10.0,50.0,6.0,15.0,50.0,27.0,50.0,8.0,37.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,12.0,50.0,8.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,13.0,50.0,16.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,12.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,16.0,50.0,8.0,50.0,2.0,74m,555.5,215.9,11539.2,11877.2,5931.0,2.3,11538.7,11878.7,5937.3,335.1,11539.5,11877.7,5940.5,2.1,11536.3,11877.5,5952.5
13.0,50.0,10.0,50.0,6.0,19.0,50.0,27.0,50.0,8.0,25.0,50.0,27.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,12.0,50.0,8.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,14.0,50.0,16.0,50.0,5.0,7.0,50.0,4.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,15.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,10.0,50.0,8.0,50.0,2.0,74m,462.0,182.5,11539.1,11877.2,5925.6,2.5,11538.7,11878.7,5931.8,274.5,11539.3,11877.6,5935.3,2.5,11536.2,11877.4,5946.9
14.0,50.0,10.0,50.0,6.0,16.0,50.0,28.0,50.0,8.0,28.0,50.0,27.0,50.0,4.0,0.0,50.0,6.0,50.0,1.0,12.0,50.0,7.0,50.0,6.0,7.0,50.0,3.0,50.0,1.0,13.0,50.0,16.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,3.0,50.0,34.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,13.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,11.0,50.0,7.0,50.0,2.0,74m,416.3,162.5,11538.9,11877.1,5921.0,1.9,11538.4,11878.6,5928.2,250.3,11539.2,11877.6,5930.6,1.6,11536.2,11877.4,5943.7
18.0,50.0,10.0,50.0,6.0,26.0,50.0,27.0,50.0,8.0,41.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,17.0,50.0,7.0,50.0,6.0,10.0,50.0,3.0,50.0,1.0,18.0,50.0,16.0,50.0,5.0,8.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,24.0,50.0,22.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,16.0,50.0,8.0,50.0,2.0,75m,409.2,161.8,11538.8,11877.0,5916.4,1.5,11538.2,11878.6,5924.7,244.2,11539.1,11877.5,5926.1,1.7,11536.1,11877.4,5939.6
26.0,50.0,10.0,50.0,6.0,50.0,50.0,27.0,50.0,8.0,33.0,50.0,27.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,22.0,50.0,8.0,50.0,6.0,30.0,50.0,3.0,50.0,1.0,23.0,50.0,16.0,50.0,5.0,15.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,40.0,50.0,22.0,50.0,5.0,17.0,50.0,3.0,50.0,1.0,17.0,50.0,7.0,50.0,2.0,75m,482.1,188.5,11538.7,11876.9,5910.9,3.0,11538.2,11878.5,5917.9,287.3,11538.9,11877.4,5920.6,3.3,11535.9,11877.3,5931.9
39.0,50.0,10.0,50.0,6.0,45.0,50.0,27.0,50.0,8.0,41.0,50.0,28.0,50.0,4.0,4.0,50.0,5.0,50.0,1.0,45.0,50.0,7.0,50.0,6.0,17.0,50.0,3.0,50.0,1.0,43.0,50.0,16.0,50.0,5.0,17.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,35.0,50.0,23.0,50.0,5.0,9.0,50.0,3.0,50.0,1.0,38.0,50.0,8.0,50.0,2.0,75m,1246.0,496.5,11538.2,11876.8,5903.2,6.2,11537.9,11878.4,5910.3,737.6,11538.5,11877.2,5913.1,5.7,11535.6,11877.3,5924.2
39.0,50.0,10.0,50.0,6.0,16.0,50.0,27.0,50.0,8.0,37.0,50.0,27.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,37.0,50.0,8.0,50.0,6.0,8.0,50.0,3.0,50.0,1.0,14.0,50.0,16.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,16.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,31.0,50.0,8.0,50.0,2.0,75m,2023.5,784.3,11537.6,11876.5,5902.0,9.9,11537.1,11878.2,5909.0,1219.9,11537.9,11877.0,5912.1,9.5,11535.1,11877.0,5924.4
16.0,50.0,10.0,50.0,6.0,21.0,50.0,27.0,50.0,8.0,34.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,15.0,50.0,7.0,50.0,6.0,11.0,50.0,3.0,50.0,1.0,15.0,50.0,16.0,50.0,5.0,8.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,17.0,50.0,22.0,50.0,5.0,6.0,50.0,3.0,50.0,1.0,13.0,50.0,8.0,50.0,2.0,76m,933.1,366.1,11537.3,11876.3,5892.1,4.2,11536.9,11878.0,5899.7,559.1,11537.6,11876.8,5902.3,3.7,11535.0,11876.3,5916.5
16.0,50.0,10.0,50.0,6.0,19.0,50.0,27.0,50.0,8.0,31.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,12.0,50.0,7.0,50.0,6.0,8.0,50.0,3.0,50.0,1.0,13.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,14.0,50.0,22.0,50.0,5.0,5.0,50.0,3.0,50.0,1.0,14.0,50.0,8.0,50.0,2.0,76m,638.5,251.6,11537.1,11876.2,5884.6,3.1,11536.8,11878.0,5892.4,380.5,11537.3,11876.7,5894.9,3.3,11534.9,11876.0,5909.1
13.0,50.0,10.0,50.0,6.0,16.0,50.0,27.0,50.0,8.0,31.0,50.0,27.0,50.0,4.0,1.0,50.0,5.0,50.0,1.0,12.0,50.0,7.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,11.0,50.0,16.0,50.0,5.0,6.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,13.0,50.0,22.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,11.0,50.0,7.0,50.0,2.0,76m,515.4,197.8,11537.0,11876.1,5878.8,2.3,11536.7,11878.0,5887.0,311.7,11537.2,11876.7,5889.1,3.6,11534.9,11875.9,5900.8
13.0,50.0,10.0,50.0,6.0,15.0,50.0,27.0,50.0,8.0,30.0,50.0,27.0,50.0,4.0,1.0,50.0,6.0,50.0,1.0,10.0,50.0,7.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,11.0,50.0,16.0,50.0,5.0,5.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,11.0,50.0,22.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,10.0,50.0,7.0,50.0,2.0,76m,544.8,213.5,11536.8,11876.0,5872.6,2.7,11536.5,11877.9,5880.8,325.2,11537.0,11876.6,5882.9,3.4,11534.7,11875.7,5892.6
20.0,50.0,10.0,50.0,6.0,15.0,50.0,27.0,50.0,8.0,33.0,50.0,27.0,50.0,4.0,2.0,50.0,5.0,50.0,1.0,23.0,50.0,8.0,50.0,6.0,6.0,50.0,3.0,50.0,1.0,25.0,50.0,16.0,50.0,5.0,4.0,50.0,4.0,50.0,1.0,3.0,50.0,31.0,50.0,2.0,0.0,50.0,6.0,50.0,1.0,11.0,50.0,22.0,50.0,5.0,4.0,50.0,3.0,50.0,1.0,19.0,50.0,8.0,50.0,2.0,77m,395.7,156.3,11536.7,11875.9,5868.3,1.9,11536.4,11877.9,5876.4,235.9,11536.9,11876.5,5878.7,1.7,11534.5,11875.6,5889.0
